0400000US21,21,Kentucky,3364,Aerospace product and parts manufacturing,2015,14,1899,34098,141436
0400000US21,21,Kentucky,11,"Agriculture, forestry, fishing and hunting",2015,224,1313,9304,44269
0400000US21,21,Kentucky,481,Air transportation,2015,49,3884,73065,254498
0400000US21,21,Kentucky,336411,Aircraft manufacturing,2015,1,a,D,D
0400000US21,21,Kentucky,451211,Book stores,2015,110,1313,4042,16354
0400000US21,21,Kentucky,51,Information,2015,1507,35992,348383,1417621
0400000US21,21,Kentucky,71211,Museums,2015,57,684,4487,20222
0400000US21,21,Kentucky,624,Social assistance,2015,3936,34830,163071,696433
0400000US21,21,Kentucky,711211,Sports teams and clubs,2015,5,159,589,4391
0400000US21,21,Kentucky,517,Telecommunications,2015,694,10735,152819,600669
0400000US21,21,Kentucky,51512,Television broadcasting,2015,20,1323,18368,73883
0400000US21,21,Kentucky,56151,Travel agencies,2015,62,237,2182,8646
0400000US21,21,Kentucky,22,Utilities,2015,335,8413,207063,727730
0400000US21,21,Kentucky,42,Wholesale trade,2015,4293,72254,1032748,4112529
0400000US21,21,Kentucky,5171,Wired telecommunications carriers,2015,473,7831,114999,449831
0400000US22,22,Louisiana,721,Accommodation,2015,1023,37385,240462,996228
0400000US22,22,Louisiana,3364,Aerospace product and parts manufacturing,2015,7,e,D,D
0400000US22,22,Louisiana,11,"Agriculture, forestry, fishing and hunting",2015,600,4156,42923,182373
0400000US22,22,Louisiana,481,Air transportation,2015,111,4547,90962,338868
0400000US22,22,Louisiana,336411,Aircraft manufacturing,2015,3,b,D,D
0400000US22,22,Louisiana,451211,Book stores,2015,85,1133,3682,14656
0400000US22,22,Louisiana,51,Information,2015,1447,26261,361140,1329041
0400000US22,22,Louisiana,71211,Museums,2015,68,913,6968,29790
0400000US22,22,Louisiana,624,Social assistance,2015,2345,48338,212844,881518
0400000US22,22,Louisiana,711211,Sports teams and clubs,2015,7,e,D,D
0400000US22,22,Louisiana,517,Telecommunications,2015,751,13153,231541,809114
0400000US22,22,Louisiana,51512,Television broadcasting,2015,36,1681,23994,90830
0400000US22,22,Louisiana,56151,Travel agencies,2015,105,875,8183,31812
0400000US22,22,Louisiana,22,Utilities,2015,501,11082,330743,1021112
